date;product_code;rest_code;product_count
31.07.2010;822092;ќзерный;5
31.07.2010;822145;ќзерный;1
01.08.2010;821001;ќзерный;6
01.08.2010;821002;ќзерный;2
01.08.2010;821005;ќзерный;2
01.08.2010;821012;ќзерный;4
01.08.2010;821146;ќзерный;1
01.08.2010;822006;ќзерный;4
01.08.2010;822087;ќзерный;3
01.08.2010;822087;ќзерный;5
01.08.2010;822092;ќзерный;3
01.08.2010;822092;ќзерный;4
02.08.2010;821001;ќзерный;8
02.08.2010;821005;ќзерный;4
02.08.2010;821012;ќзерный;7
02.08.2010;821146;ќзерный;4
02.08.2010;821207;ќзерный;1
02.08.2010;822006;ќзерный;14
02.08.2010;822087;ќзерный;1
02.08.2010;822087;ќзерный;6
02.08.2010;822088;ќзерный;1
02.08.2010;822092;ќзерный;7
03.08.2010;821001;ќзерный;10
03.08.2010;821002;ќзерный;1
03.08.2010;821005;ќзерный;2
03.08.2010;821012;ќзерный;15
03.08.2010;821012;ќзерный;1
03.08.2010;821207;ќзерный;1
03.08.2010;822006;ќзерный;22
03.08.2010;822087;ќзерный;5
03.08.2010;822087;ќзерный;5
03.08.2010;822092;ќзерный;2
03.08.2010;822092;ќзерный;2
04.08.2010;821001;ќзерный;17
04.08.2010;821002;ќзерный;2
04.08.2010;821005;ќзерный;3
04.08.2010;821012;ќзерный;3
04.08.2010;821012;ќзерный;1
04.08.2010;821146;ќзерный;2
04.08.2010;821170;ќзерный;1
04.08.2010;821207;ќзерный;3
04.08.2010;821253;ќзерный;1
04.08.2010;822006;ќзерный;15
04.08.2010;822087;ќзерный;1
04.08.2010;822087;ќзерный;10
04.08.2010;822092;ќзерный;1
04.08.2010;822092;ќзерный;10
05.08.2010;821001;ќзерный;15
05.08.2010;821002;ќзерный;1
05.08.2010;821005;ќзерный;5
05.08.2010;821012;ќзерный;18
05.08.2010;821012;ќзерный;1
05.08.2010;821146;ќзерный;2
05.08.2010;821207;ќзерный;4
05.08.2010;822006;ќзерный;24
05.08.2010;822087;ќзерный;1
05.08.2010;822087;ќзерный;18
05.08.2010;822092;ќзерный;1
05.08.2010;822092;ќзерный;2
06.08.2010;821001;ќзерный;6
06.08.2010;821005;ќзерный;2
06.08.2010;821012;ќзерный;5
06.08.2010;821207;ќзерный;2
06.08.2010;822006;ќзерный;19
06.08.2010;822087;ќзерный;1
06.08.2010;822087;ќзерный;10
06.08.2010;822092;ќзерный;5
07.08.2010;821001;ќзерный;6
07.08.2010;821002;ќзерный;1
07.08.2010;821005;ќзерный;3
07.08.2010;821012;ќзерный;2
07.08.2010;821170;ќзерный;1
07.08.2010;821207;ќзерный;1
07.08.2010;822006;ќзерный;8
07.08.2010;822087;ќзерный;2
07.08.2010;822087;ќзерный;3
07.08.2010;822092;ќзерный;2
08.08.2010;821001;ќзерный;2
08.08.2010;821005;ќзерный;4
08.08.2010;821012;ќзерный;3
08.08.2010;821207;ќзерный;4
08.08.2010;821253;ќзерный;1
08.08.2010;822006;ќзерный;13
08.08.2010;822087;ќзерный;3
08.08.2010;822087;ќзерный;6
08.08.2010;822092;ќзерный;3
09.08.2010;821001;ќзерный;13
09.08.2010;821005;ќзерный;5
09.08.2010;821012;ќзерный;11
09.08.2010;821146;ќзерный;1
09.08.2010;821170;ќзерный;1
09.08.2010;821207;ќзерный;4
09.08.2010;822006;ќзерный;14
09.08.2010;822087;ќзерный;3
09.08.2010;822087;ќзерный;5
09.08.2010;822092;ќзерный;4
10.08.2010;821001;ќзерный;16
10.08.2010;821002;ќзерный;2
10.08.2010;821005;ќзерный;5
10.08.2010;821012;ќзерный;8
10.08.2010;821146;ќзерный;2
10.08.2010;821207;ќзерный;1
10.08.2010;821232;ќзерный;2
10.08.2010;821253;ќзерный;2
10.08.2010;822006;ќзерный;26
10.08.2010;822087;ќзерный;2
10.08.2010;822087;ќзерный;8
10.08.2010;822092;ќзерный;2
10.08.2010;822092;ќзерный;5
11.08.2010;821001;ќзерный;10
11.08.2010;821005;ќзерный;3
11.08.2010;821012;ќзерный;7
11.08.2010;821175;ќзерный;1
11.08.2010;822006;ќзерный;25
11.08.2010;822087;ќзерный;11
11.08.2010;822092;ќзерный;1
11.08.2010;822092;ќзерный;9
12.08.2010;821001;ќзерный;14
12.08.2010;821002;ќзерный;1
12.08.2010;821005;ќзерный;6
12.08.2010;821012;ќзерный;14
12.08.2010;821146;ќзерный;1
12.08.2010;821207;ќзерный;3
12.08.2010;822006;ќзерный;22
12.08.2010;822087;ќзерный;5
12.08.2010;822092;ќзерный;2
12.08.2010;822092;ќзерный;4
13.08.2010;821001;ќзерный;12
13.08.2010;821005;ќзерный;3
13.08.2010;821012;ќзерный;11
13.08.2010;821146;ќзерный;1
13.08.2010;821170;ќзерный;2
13.08.2010;821175;ќзерный;1
13.08.2010;821207;ќзерный;4
13.08.2010;822006;ќзерный;13
13.08.2010;822087;ќзерный;3
13.08.2010;822087;ќзерный;15
13.08.2010;822092;ќзерный;2
13.08.2010;822092;ќзерный;4
14.08.2010;821001;ќзерный;8
14.08.2010;821002;ќзерный;1
14.08.2010;821005;ќзерный;9
14.08.2010;821012;ќзерный;4
14.08.2010;821146;ќзерный;1
14.08.2010;821207;ќзерный;4
14.08.2010;821253;ќзерный;1
14.08.2010;822006;ќзерный;9
14.08.2010;822087;ќзерный;6
14.08.2010;822088;ќзерный;1
14.08.2010;822092;ќзерный;4
15.08.2010;821001;ќзерный;14
15.08.2010;821005;ќзерный;1
15.08.2010;821012;ќзерный;9
15.08.2010;821146;ќзерный;1
15.08.2010;821175;ќзерный;2
15.08.2010;821253;ќзерный;1
15.08.2010;822006;ќзерный;9
15.08.2010;822087;ќзерный;1
15.08.2010;822087;ќзерный;10
15.08.2010;822092;ќзерный;2
15.08.2010;822092;ќзерный;8
15.08.2010;822145;ќзерный;1
16.08.2010;821001;ќзерный;14
16.08.2010;821005;ќзерный;2
16.08.2010;821012;ќзерный;14
16.08.2010;821012;ќзерный;1
16.08.2010;821146;ќзерный;1
16.08.2010;821175;ќзерный;1
16.08.2010;821207;ќзерный;2
16.08.2010;822006;ќзерный;21
16.08.2010;822087;ќзерный;11
16.08.2010;822092;ќзерный;9
17.08.2010;821001;ќзерный;16
17.08.2010;821001;ќзерный;1
17.08.2010;821002;ќзерный;5
17.08.2010;821005;ќзерный;3
17.08.2010;821012;ќзерный;15
17.08.2010;821012;ќзерный;1
17.08.2010;821146;ќзерный;1
17.08.2010;821170;ќзерный;1
17.08.2010;821207;ќзерный;5
17.08.2010;822006;ќзерный;21
17.08.2010;822087;ќзерный;1
17.08.2010;822087;ќзерный;8
17.08.2010;822092;ќзерный;1
17.08.2010;822092;ќзерный;6
18.08.2010;821001;ќзерный;16
18.08.2010;821005;ќзерный;7
18.08.2010;821012;ќзерный;8
18.08.2010;821146;ќзерный;1
18.08.2010;821170;ќзерный;3
18.08.2010;821207;ќзерный;4
18.08.2010;822006;ќзерный;22
18.08.2010;822087;ќзерный;11
18.08.2010;822092;ќзерный;1
18.08.2010;822092;ќзерный;4
19.08.2010;821001;ќзерный;12
19.08.2010;821002;ќзерный;1
19.08.2010;821005;ќзерный;6
19.08.2010;821012;ќзерный;12
19.08.2010;821170;ќзерный;1
19.08.2010;821175;ќзерный;2
19.08.2010;821253;ќзерный;1
19.08.2010;822006;ќзерный;23
19.08.2010;822087;ќзерный;1
19.08.2010;822087;ќзерный;15
19.08.2010;822092;ќзерный;2
19.08.2010;822092;ќзерный;8
20.08.2010;821001;ќзерный;8
20.08.2010;821002;ќзерный;1
20.08.2010;821005;ќзерный;1
20.08.2010;821012;ќзерный;18
20.08.2010;821012;ќзерный;1
20.08.2010;821146;ќзерный;1
20.08.2010;821170;ќзерный;3
20.08.2010;821207;ќзерный;4
20.08.2010;821253;ќзерный;2
20.08.2010;822006;ќзерный;18
20.08.2010;822087;ќзерный;3
20.08.2010;822087;ќзерный;16
20.08.2010;822092;ќзерный;1
20.08.2010;822092;ќзерный;8
21.08.2010;821001;ќзерный;7
21.08.2010;821002;ќзерный;1
21.08.2010;821005;ќзерный;7
21.08.2010;821012;ќзерный;7
21.08.2010;821170;ќзерный;6
21.08.2010;821175;ќзерный;1
21.08.2010;821207;ќзерный;1
21.08.2010;822006;ќзерный;14
21.08.2010;822087;ќзерный;9
21.08.2010;822092;ќзерный;8
22.08.2010;821001;ќзерный;9
22.08.2010;821002;ќзерный;2
22.08.2010;821005;ќзерный;3
22.08.2010;821012;ќзерный;12
22.08.2010;821146;ќзерный;1
22.08.2010;821170;ќзерный;1
22.08.2010;821207;ќзерный;1
22.08.2010;822006;ќзерный;15
22.08.2010;822087;ќзерный;1
22.08.2010;822087;ќзерный;9
22.08.2010;822092;ќзерный;1
22.08.2010;822092;ќзерный;4
23.08.2010;821001;ќзерный;16
23.08.2010;821002;ќзерный;2
23.08.2010;821005;ќзерный;2
23.08.2010;821012;ќзерный;18
23.08.2010;821146;ќзерный;3
23.08.2010;821175;ќзерный;2
23.08.2010;821232;ќзерный;2
23.08.2010;822006;ќзерный;27
23.08.2010;822087;ќзерный;3
23.08.2010;822087;ќзерный;15
23.08.2010;822088;ќзерный;2
23.08.2010;822092;ќзерный;2
23.08.2010;822092;ќзерный;13
23.08.2010;822145;ќзерный;1
24.08.2010;821001;ќзерный;14
24.08.2010;821002;ќзерный;5
24.08.2010;821005;ќзерный;6
24.08.2010;821012;ќзерный;10
24.08.2010;821146;ќзерный;1
24.08.2010;821170;ќзерный;1
24.08.2010;821207;ќзерный;1
24.08.2010;822006;ќзерный;29
24.08.2010;822087;ќзерный;1
24.08.2010;822087;ќзерный;23
24.08.2010;822088;ќзерный;1
24.08.2010;822092;ќзерный;4
24.08.2010;822092;ќзерный;10
25.08.2010;821001;ќзерный;23
25.08.2010;821002;ќзерный;1
25.08.2010;821005;ќзерный;6
25.08.2010;821012;ќзерный;10
25.08.2010;821146;ќзерный;1
25.08.2010;821175;ќзерный;1
25.08.2010;821253;ќзерный;2
25.08.2010;822006;ќзерный;27
25.08.2010;822087;ќзерный;2
25.08.2010;822087;ќзерный;9
25.08.2010;822092;ќзерный;1
25.08.2010;822092;ќзерный;7
26.08.2010;821001;ќзерный;12
26.08.2010;821002;ќзерный;3
26.08.2010;821005;ќзерный;4
26.08.2010;821012;ќзерный;7
26.08.2010;821146;ќзерный;4
26.08.2010;821170;ќзерный;2
26.08.2010;821232;ќзерный;1
26.08.2010;821253;ќзерный;2
26.08.2010;822006;ќзерный;23
26.08.2010;822087;ќзерный;1
26.08.2010;822087;ќзерный;15
26.08.2010;822092;ќзерный;1
26.08.2010;822092;ќзерный;15
27.08.2010;821001;ќзерный;13
27.08.2010;821002;ќзерный;3
27.08.2010;821005;ќзерный;5
27.08.2010;821012;ќзерный;10
27.08.2010;821146;ќзерный;2
27.08.2010;821170;ќзерный;2
27.08.2010;821207;ќзерный;1
27.08.2010;821232;ќзерный;1
27.08.2010;821253;ќзерный;2
27.08.2010;822006;ќзерный;28
27.08.2010;822087;ќзерный;10
27.08.2010;822088;ќзерный;1
27.08.2010;822092;ќзерный;1
27.08.2010;822092;ќзерный;7
28.08.2010;821001;ќзерный;11
28.08.2010;821002;ќзерный;1
28.08.2010;821012;ќзерный;5
28.08.2010;821146;ќзерный;1
28.08.2010;821170;ќзерный;1
28.08.2010;821207;ќзерный;1
28.08.2010;822006;ќзерный;10
28.08.2010;822087;ќзерный;2
28.08.2010;822087;ќзерный;6
28.08.2010;822088;ќзерный;1
28.08.2010;822092;ќзерный;1
28.08.2010;822092;ќзерный;4
29.08.2010;821001;ќзерный;3
29.08.2010;821005;ќзерный;2
29.08.2010;821012;ќзерный;1
29.08.2010;821146;ќзерный;1
29.08.2010;821170;ќзерный;5
29.08.2010;821175;ќзерный;2
29.08.2010;821253;ќзерный;1
29.08.2010;822006;ќзерный;13
29.08.2010;822087;ќзерный;2
29.08.2010;822087;ќзерный;10
29.08.2010;822092;ќзерный;1
29.08.2010;822092;ќзерный;7
30.08.2010;821001;ќзерный;14
30.08.2010;821002;ќзерный;2
30.08.2010;821005;ќзерный;8
30.08.2010;821012;ќзерный;19
30.08.2010;821012;ќзерный;1
30.08.2010;821146;ќзерный;1
30.08.2010;821170;ќзерный;1
30.08.2010;822006;ќзерный;21
30.08.2010;822087;ќзерный;5
30.08.2010;822087;ќзерный;16
30.08.2010;822092;ќзерный;5
30.08.2010;822145;ќзерный;1
31.08.2010;821001;ќзерный;14
31.08.2010;821005;ќзерный;7
31.08.2010;821012;ќзерный;26
31.08.2010;821146;ќзерный;1
31.08.2010;821146;ќзерный;5
31.08.2010;821170;ќзерный;1
31.08.2010;821175;ќзерный;1
31.08.2010;821207;ќзерный;1
31.08.2010;822006;ќзерный;45
31.08.2010;822087;ќзерный;1
31.08.2010;822087;ќзерный;13
31.08.2010;822092;ќзерный;3
31.08.2010;822092;ќзерный;12
01.09.2010;821001;ќзерный;11
01.09.2010;821002;ќзерный;3
01.09.2010;821005;ќзерный;5
01.09.2010;821012;ќзерный;18
01.09.2010;821146;ќзерный;2
01.09.2010;821170;ќзерный;2
01.09.2010;821232;ќзерный;1
01.09.2010;821253;ќзерный;2
01.09.2010;822006;ќзерный;46
01.09.2010;822087;ќзерный;1
01.09.2010;822087;ќзерный;17
01.09.2010;822092;ќзерный;1
01.09.2010;822092;ќзерный;11
02.09.2010;821001;ќзерный;20
02.09.2010;821002;ќзерный;3
02.09.2010;821005;ќзерный;11
02.09.2010;821012;ќзерный;18
02.09.2010;821146;ќзерный;2
02.09.2010;821146;ќзерный;7
02.09.2010;821170;ќзерный;6
02.09.2010;821207;ќзерный;1
02.09.2010;821253;ќзерный;1
02.09.2010;822006;ќзерный;51
02.09.2010;822087;ќзерный;3
02.09.2010;822087;ќзерный;23
02.09.2010;822092;ќзерный;2
02.09.2010;822092;ќзерный;9
02.09.2010;822145;ќзерный;1
03.09.2010;821001;ќзерный;14
03.09.2010;821002;ќзерный;2
03.09.2010;821005;ќзерный;5
03.09.2010;821012;ќзерный;17
03.09.2010;821012;ќзерный;2
03.09.2010;821146;ќзерный;1
03.09.2010;821175;ќзерный;2
03.09.2010;821207;ќзерный;3
03.09.2010;821253;ќзерный;2
03.09.2010;822006;ќзерный;35
03.09.2010;822087;ќзерный;3
03.09.2010;822087;ќзерный;14
03.09.2010;822088;ќзерный;1
03.09.2010;822092;ќзерный;2
03.09.2010;822092;ќзерный;8
03.09.2010;822145;ќзерный;2
04.09.2010;821001;ќзерный;9
04.09.2010;821002;ќзерный;2
04.09.2010;821012;ќзерный;6
04.09.2010;821146;ќзерный;6
04.09.2010;821170;ќзерный;5
04.09.2010;821207;ќзерный;1
04.09.2010;821232;ќзерный;1
04.09.2010;822006;ќзерный;19
04.09.2010;822087;ќзерный;12
04.09.2010;822092;ќзерный;7
05.09.2010;821001;ќзерный;5
05.09.2010;821002;ќзерный;1
05.09.2010;821005;ќзерный;3
05.09.2010;821012;ќзерный;10
05.09.2010;821146;ќзерный;3
05.09.2010;821207;ќзерный;1
05.09.2010;822006;ќзерный;14
05.09.2010;822087;ќзерный;2
05.09.2010;822087;ќзерный;16
05.09.2010;822088;ќзерный;1
05.09.2010;822092;ќзерный;1
05.09.2010;822092;ќзерный;12
06.09.2010;821001;ќзерный;25
06.09.2010;821005;ќзерный;6
06.09.2010;821012;ќзерный;16
06.09.2010;821146;ќзерный;3
06.09.2010;821170;ќзерный;1
06.09.2010;821232;ќзерный;1
06.09.2010;821253;ќзерный;1
06.09.2010;822006;ќзерный;25
06.09.2010;822087;ќзерный;20
06.09.2010;822092;ќзерный;4
06.09.2010;822092;ќзерный;11
07.09.2010;821001;ќзерный;9
07.09.2010;821005;ќзерный;3
07.09.2010;821012;ќзерный;19
07.09.2010;821146;ќзерный;1
07.09.2010;821146;ќзерный;5
07.09.2010;821207;ќзерный;1
07.09.2010;821253;ќзерный;2
07.09.2010;822006;ќзерный;28
07.09.2010;822087;ќзерный;4
07.09.2010;822087;ќзерный;17
07.09.2010;822092;ќзерный;2
07.09.2010;822092;ќзерный;23
08.09.2010;821001;ќзерный;19
08.09.2010;821001;ќзерный;1
08.09.2010;821005;ќзерный;7
08.09.2010;821012;ќзерный;23
08.09.2010;821012;ќзерный;1
08.09.2010;821146;ќзерный;3
08.09.2010;821232;ќзерный;1
08.09.2010;821253;ќзерный;1
08.09.2010;822006;ќзерный;30
08.09.2010;822087;ќзерный;3
08.09.2010;822087;ќзерный;21
08.09.2010;822092;ќзерный;2
08.09.2010;822092;ќзерный;11
08.09.2010;822145;ќзерный;1
09.09.2010;821001;ќзерный;10
09.09.2010;821005;ќзерный;6
09.09.2010;821012;ќзерный;16
09.09.2010;821146;ќзерный;1
09.09.2010;821170;ќзерный;1
09.09.2010;822006;ќзерный;44
09.09.2010;822087;ќзерный;1
09.09.2010;822087;ќзерный;20
09.09.2010;822092;ќзерный;1
09.09.2010;822092;ќзерный;8
10.09.2010;821001;ќзерный;14
10.09.2010;821002;ќзерный;3
10.09.2010;821005;ќзерный;7
10.09.2010;821012;ќзерный;19
10.09.2010;821146;ќзерный;4
10.09.2010;821170;ќзерный;1
10.09.2010;821175;ќзерный;1
10.09.2010;821207;ќзерный;1
10.09.2010;821232;ќзерный;3
10.09.2010;821253;ќзерный;1
10.09.2010;822006;ќзерный;30
10.09.2010;822087;ќзерный;15
10.09.2010;822092;ќзерный;3
10.09.2010;822092;ќзерный;17
10.09.2010;822145;ќзерный;1
11.09.2010;821001;ќзерный;8
11.09.2010;821002;ќзерный;1
11.09.2010;821005;ќзерный;5
11.09.2010;821012;ќзерный;9
11.09.2010;821146;ќзерный;1
11.09.2010;821170;ќзерный;3
11.09.2010;821253;ќзерный;3
11.09.2010;822006;ќзерный;12
11.09.2010;822087;ќзерный;4
11.09.2010;822087;ќзерный;15
11.09.2010;822088;ќзерный;2
11.09.2010;822092;ќзерный;15
12.09.2010;821001;ќзерный;13
12.09.2010;821002;ќзерный;1
12.09.2010;821005;ќзерный;3
12.09.2010;821012;ќзерный;9
12.09.2010;821146;ќзерный;2
12.09.2010;821170;ќзерный;1
12.09.2010;822006;ќзерный;18
12.09.2010;822087;ќзерный;1
12.09.2010;822087;ќзерный;16
12.09.2010;822088;ќзерный;1
12.09.2010;822092;ќзерный;10
13.09.2010;821001;ќзерный;13
13.09.2010;821005;ќзерный;4
13.09.2010;821012;ќзерный;15
13.09.2010;821012;ќзерный;2
13.09.2010;821207;ќзерный;1
13.09.2010;822006;ќзерный;22
13.09.2010;822087;ќзерный;1
13.09.2010;822087;ќзерный;11
13.09.2010;822088;ќзерный;2
13.09.2010;822092;ќзерный;2
13.09.2010;822092;ќзерный;16
14.09.2010;821001;ќзерный;13
14.09.2010;821005;ќзерный;4
14.09.2010;821012;ќзерный;14
14.09.2010;821146;ќзерный;3
14.09.2010;821207;ќзерный;2
14.09.2010;821232;ќзерный;2
14.09.2010;822006;ќзерный;1
14.09.2010;822006;ќзерный;38
14.09.2010;822087;ќзерный;2
14.09.2010;822087;ќзерный;5
14.09.2010;822092;ќзерный;2
14.09.2010;822092;ќзерный;14
15.09.2010;821001;ќзерный;27
15.09.2010;821002;ќзерный;3
15.09.2010;821005;ќзерный;4
15.09.2010;821012;ќзерный;17
15.09.2010;821012;ќзерный;1
15.09.2010;821146;ќзерный;1
15.09.2010;821146;ќзерный;4
15.09.2010;821253;ќзерный;4
15.09.2010;822006;ќзерный;38
15.09.2010;822087;ќзерный;3
15.09.2010;822087;ќзерный;15
15.09.2010;822092;ќзерный;2
15.09.2010;822092;ќзерный;11
16.09.2010;821001;ќзерный;11
16.09.2010;821002;ќзерный;2
16.09.2010;821005;ќзерный;6
16.09.2010;821012;ќзерный;13
16.09.2010;821146;ќзерный;1
16.09.2010;821146;ќзерный;3
16.09.2010;821175;ќзерный;2
16.09.2010;821253;ќзерный;1
16.09.2010;822006;ќзерный;32
16.09.2010;822087;ќзерный;1
16.09.2010;822087;ќзерный;12
16.09.2010;822092;ќзерный;1
16.09.2010;822092;ќзерный;6
17.09.2010;821001;ќзерный;19
17.09.2010;821002;ќзерный;8
17.09.2010;821005;ќзерный;5
17.09.2010;821012;ќзерный;16
17.09.2010;821146;ќзерный;2
17.09.2010;821170;ќзерный;2
17.09.2010;821253;ќзерный;4
17.09.2010;822006;ќзерный;31
17.09.2010;822087;ќзерный;1
17.09.2010;822087;ќзерный;16
17.09.2010;822088;ќзерный;2
17.09.2010;822092;ќзерный;1
17.09.2010;822092;ќзерный;10
17.09.2010;822145;ќзерный;3
18.09.2010;821001;ќзерный;6
18.09.2010;821002;ќзерный;2
18.09.2010;821005;ќзерный;5
18.09.2010;821012;ќзерный;13
18.09.2010;821146;ќзерный;5
18.09.2010;821170;ќзерный;2
18.09.2010;821253;ќзерный;2
18.09.2010;822006;ќзерный;35
18.09.2010;822087;ќзерный;3
18.09.2010;822087;ќзерный;14
18.09.2010;822088;ќзерный;2
18.09.2010;822092;ќзерный;2
18.09.2010;822092;ќзерный;10
19.09.2010;821001;ќзерный;8
19.09.2010;821005;ќзерный;9
19.09.2010;821012;ќзерный;8
19.09.2010;821146;ќзерный;7
19.09.2010;821170;ќзерный;1
19.09.2010;821175;ќзерный;1
19.09.2010;821253;ќзерный;1
19.09.2010;822006;ќзерный;26
19.09.2010;822087;ќзерный;1
19.09.2010;822087;ќзерный;15
19.09.2010;822092;ќзерный;12
20.09.2010;821001;ќзерный;8
20.09.2010;821001;ќзерный;1
20.09.2010;821005;ќзерный;4
20.09.2010;821012;ќзерный;9
20.09.2010;821012;ќзерный;1
20.09.2010;821146;ќзерный;1
20.09.2010;821146;ќзерный;1
20.09.2010;821207;ќзерный;2
20.09.2010;821253;ќзерный;2
20.09.2010;822006;ќзерный;31
20.09.2010;822087;ќзерный;5
20.09.2010;822087;ќзерный;15
20.09.2010;822092;ќзерный;3
20.09.2010;822092;ќзерный;10
21.09.2010;821001;ќзерный;8
21.09.2010;821005;ќзерный;3
21.09.2010;821012;ќзерный;14
21.09.2010;821146;ќзерный;1
21.09.2010;821146;ќзерный;2
21.09.2010;821170;ќзерный;6
21.09.2010;821207;ќзерный;1
21.09.2010;821253;ќзерный;1
21.09.2010;822006;ќзерный;34
21.09.2010;822087;ќзерный;2
21.09.2010;822087;ќзерный;15
21.09.2010;822088;ќзерный;1
21.09.2010;822092;ќзерный;1
21.09.2010;822092;ќзерный;5
22.09.2010;821001;ќзерный;19
22.09.2010;821002;ќзерный;1
22.09.2010;821005;ќзерный;2
22.09.2010;821012;ќзерный;18
22.09.2010;821146;ќзерный;3
22.09.2010;821175;ќзерный;6
22.09.2010;821253;ќзерный;2
22.09.2010;822006;ќзерный;43
22.09.2010;822087;ќзерный;15
22.09.2010;822092;ќзерный;1
22.09.2010;822092;ќзерный;17
22.09.2010;822145;ќзерный;1
23.09.2010;821001;ќзерный;9
23.09.2010;821002;ќзерный;2
23.09.2010;821005;ќзерный;9
23.09.2010;821012;ќзерный;12
23.09.2010;821146;ќзерный;2
23.09.2010;821170;ќзерный;1
23.09.2010;821207;ќзерный;1
23.09.2010;821253;ќзерный;1
23.09.2010;822006;ќзерный;1
23.09.2010;822006;ќзерный;30
23.09.2010;822087;ќзерный;4
23.09.2010;822087;ќзерный;14
23.09.2010;822092;ќзерный;4
23.09.2010;822092;ќзерный;16
24.09.2010;821001;ќзерный;16
24.09.2010;821002;ќзерный;2
24.09.2010;821005;ќзерный;1
24.09.2010;821012;ќзерный;22
24.09.2010;821146;ќзерный;2
24.09.2010;821170;ќзерный;7
24.09.2010;821175;ќзерный;1
24.09.2010;821207;ќзерный;2
24.09.2010;821232;ќзерный;1
24.09.2010;822006;ќзерный;29
24.09.2010;822087;ќзерный;1
24.09.2010;822087;ќзерный;20
24.09.2010;822088;ќзерный;1
24.09.2010;822092;ќзерный;4
24.09.2010;822092;ќзерный;17
25.09.2010;821001;ќзерный;6
25.09.2010;821002;ќзерный;1
25.09.2010;821012;ќзерный;5
25.09.2010;821146;ќзерный;2
25.09.2010;821170;ќзерный;1
25.09.2010;822006;ќзерный;1
25.09.2010;822006;ќзерный;19
25.09.2010;822087;ќзерный;2
25.09.2010;822087;ќзерный;12
25.09.2010;822092;ќзерный;2
25.09.2010;822092;ќзерный;15
26.09.2010;821001;ќзерный;11
26.09.2010;821002;ќзерный;3
26.09.2010;821005;ќзерный;1
26.09.2010;821012;ќзерный;11
26.09.2010;821146;ќзерный;2
26.09.2010;821170;ќзерный;8
26.09.2010;821253;ќзерный;2
26.09.2010;822006;ќзерный;26
26.09.2010;822087;ќзерный;2
26.09.2010;822087;ќзерный;17
26.09.2010;822092;ќзерный;1
26.09.2010;822092;ќзерный;10
26.09.2010;822145;ќзерный;1
27.09.2010;821001;ќзерный;9
27.09.2010;821002;ќзерный;5
27.09.2010;821005;ќзерный;3
27.09.2010;821012;ќзерный;24
27.09.2010;821146;ќзерный;1
27.09.2010;821175;ќзерный;1
27.09.2010;822006;ќзерный;35
27.09.2010;822087;ќзерный;2
27.09.2010;822087;ќзерный;17
27.09.2010;822092;ќзерный;3
27.09.2010;822092;ќзерный;9
28.09.2010;821001;ќзерный;12
28.09.2010;821005;ќзерный;7
28.09.2010;821012;ќзерный;22
28.09.2010;821146;ќзерный;1
28.09.2010;821170;ќзерный;2
28.09.2010;821253;ќзерный;4
28.09.2010;822006;ќзерный;39
28.09.2010;822087;ќзерный;1
28.09.2010;822087;ќзерный;16
28.09.2010;822092;ќзерный;1
28.09.2010;822092;ќзерный;8
29.09.2010;821001;ќзерный;8
29.09.2010;821002;ќзерный;1
29.09.2010;821005;ќзерный;3
29.09.2010;821012;ќзерный;20
29.09.2010;821146;ќзерный;2
29.09.2010;821170;ќзерный;1
29.09.2010;821175;ќзерный;1
29.09.2010;822006;ќзерный;41
29.09.2010;822087;ќзерный;5
29.09.2010;822087;ќзерный;26
29.09.2010;822092;ќзерный;4
29.09.2010;822092;ќзерный;9
30.09.2010;821001;ќзерный;15
30.09.2010;821002;ќзерный;1
30.09.2010;821005;ќзерный;7
30.09.2010;821012;ќзерный;14
30.09.2010;821146;ќзерный;1
30.09.2010;821146;ќзерный;4
30.09.2010;821170;ќзерный;2
30.09.2010;821207;ќзерный;2
30.09.2010;822006;ќзерный;48
30.09.2010;822087;ќзерный;1
30.09.2010;822087;ќзерный;13
30.09.2010;822092;ќзерный;5
30.09.2010;822092;ќзерный;6
01.10.2010;821001;ќзерный;9
01.10.2010;821002;ќзерный;2
01.10.2010;821005;ќзерный;5
01.10.2010;821012;ќзерный;24
01.10.2010;821146;ќзерный;1
01.10.2010;821146;ќзерный;1
01.10.2010;821170;ќзерный;4
01.10.2010;821253;ќзерный;1
01.10.2010;822006;ќзерный;31
01.10.2010;822087;ќзерный;5
01.10.2010;822087;ќзерный;19
01.10.2010;822092;ќзерный;3
01.10.2010;822092;ќзерный;20
02.10.2010;821001;ќзерный;8
02.10.2010;821002;ќзерный;8
02.10.2010;821005;ќзерный;2
02.10.2010;821012;ќзерный;18
02.10.2010;821146;ќзерный;2
02.10.2010;821170;ќзерный;3
02.10.2010;822006;ќзерный;21
02.10.2010;822087;ќзерный;4
02.10.2010;822087;ќзерный;17
02.10.2010;822092;ќзерный;14
02.10.2010;822145;ќзерный;2
03.10.2010;821001;ќзерный;2
03.10.2010;821002;ќзерный;2
03.10.2010;821005;ќзерный;2
03.10.2010;821012;ќзерный;4
03.10.2010;821146;ќзерный;5
03.10.2010;821170;ќзерный;2
03.10.2010;821207;ќзерный;2
03.10.2010;821253;ќзерный;1
03.10.2010;822006;ќзерный;10
03.10.2010;822087;ќзерный;1
03.10.2010;822087;ќзерный;11
03.10.2010;822092;ќзерный;1
03.10.2010;822092;ќзерный;15
03.10.2010;822145;ќзерный;1
04.10.2010;821001;ќзерный;9
